file,timestamp,start_s
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01683s__conf0.985.wav,20210224T172951,1683
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01682s__conf0.741.wav,20210224T172951,1682
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01681s__conf0.910.wav,20210224T172951,1681
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01680s__conf0.799.wav,20210224T172951,1680
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01677s__conf0.952.wav,20210224T172951,1677
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01676s__conf0.999.wav,20210224T172951,1676
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01674s__conf0.759.wav,20210224T172951,1674
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01671s__conf0.998.wav,20210224T172951,1671
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01670s__conf0.998.wav,20210224T172951,1670
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01669s__conf1.000.wav,20210224T172951,1669
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01668s__conf0.995.wav,20210224T172951,1668
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01660s__conf0.976.wav,20210224T172951,1660
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01654s__conf0.916.wav,20210224T172951,1654
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01653s__conf0.929.wav,20210224T172951,1653
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01652s__conf0.868.wav,20210224T172951,1652
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01650s__conf0.876.wav,20210224T172951,1650
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01649s__conf0.799.wav,20210224T172951,1649
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01647s__conf0.776.wav,20210224T172951,1647
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01646s__conf0.965.wav,20210224T172951,1646
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01644s__conf0.975.wav,20210224T172951,1644
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01642s__conf0.695.wav,20210224T172951,1642
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01641s__conf0.979.wav,20210224T172951,1641
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01639s__conf0.983.wav,20210224T172951,1639
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___01254s__conf0.814.wav,20210224T172951,1254
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___00113s__conf0.545.wav,20210224T172951,113
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___00107s__conf0.915.wav,20210224T172951,107
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___00088s__conf1.000.wav,20210224T172951,88
Cernic__S20210224T172951554+0100_E20210224T175947534+0100___00087s__conf1.000.wav,20210224T172951,87
Cernic__S20210224T165947980+0100_E20210224T172949440+0100___00057s__conf0.933.wav,20210224T165947,57
Cernic__S20210224T152952172+0100_E20210224T155948781+0100___01769s__conf0.789.wav,20210224T152952,1769
Cernic__S20210224T152952172+0100_E20210224T155948781+0100___00320s__conf0.972.wav,20210224T152952,320
Cernic__S20210224T135951692+0100_E20210224T142947951+0100___01189s__conf0.959.wav,20210224T135951,1189
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___01236s__conf1.000.wav,20210224T125953,1236
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___01235s__conf0.999.wav,20210224T125953,1235
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00975s__conf1.000.wav,20210224T125953,975
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00974s__conf0.975.wav,20210224T125953,974
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00950s__conf1.000.wav,20210224T125953,950
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00949s__conf1.000.wav,20210224T125953,949
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00948s__conf0.964.wav,20210224T125953,948
Cernic__S20210224T125953767+0100_E20210224T132954205+0100___00947s__conf0.992.wav,20210224T125953,947
Cernic__S20210224T085950779+0100_E20210224T092949566+0100___00633s__conf0.783.wav,20210224T085950,633
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___01063s__conf0.960.wav,20210224T072950,1063
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___01062s__conf1.000.wav,20210224T072950,1062
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___01061s__conf0.999.wav,20210224T072950,1061
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00963s__conf0.969.wav,20210224T072950,963
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00962s__conf0.998.wav,20210224T072950,962
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00955s__conf0.967.wav,20210224T072950,955
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00954s__conf0.608.wav,20210224T072950,954
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00952s__conf0.995.wav,20210224T072950,952
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00951s__conf0.976.wav,20210224T072950,951
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00950s__conf0.997.wav,20210224T072950,950
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00949s__conf1.000.wav,20210224T072950,949
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00948s__conf1.000.wav,20210224T072950,948
Cernic__S20210224T072950087+0100_E20210224T075954726+0100___00947s__conf0.999.wav,20210224T072950,947
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01468s__conf0.784.wav,20210223T172953,1468
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01467s__conf0.995.wav,20210223T172953,1467
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01256s__conf0.905.wav,20210223T172953,1256
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01255s__conf0.548.wav,20210223T172953,1255
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01212s__conf0.971.wav,20210223T172953,1212
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01211s__conf0.771.wav,20210223T172953,1211
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01184s__conf0.651.wav,20210223T172953,1184
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01125s__conf0.842.wav,20210223T172953,1125
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01124s__conf0.935.wav,20210223T172953,1124
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___01113s__conf0.614.wav,20210223T172953,1113
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00938s__conf0.528.wav,20210223T172953,938
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00937s__conf0.985.wav,20210223T172953,937
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00868s__conf0.502.wav,20210223T172953,868
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00823s__conf0.999.wav,20210223T172953,823
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00822s__conf0.987.wav,20210223T172953,822
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00818s__conf0.852.wav,20210223T172953,818
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00809s__conf0.879.wav,20210223T172953,809
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00702s__conf0.999.wav,20210223T172953,702
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00501s__conf0.993.wav,20210223T172953,501
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00500s__conf0.971.wav,20210223T172953,500
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00420s__conf0.898.wav,20210223T172953,420
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00303s__conf0.921.wav,20210223T172953,303
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00301s__conf0.975.wav,20210223T172953,301
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00300s__conf0.993.wav,20210223T172953,300
Cernic__S20210223T172953298+0100_E20210223T175951436+0100___00299s__conf0.630.wav,20210223T172953,299
Cernic__S20210223T155954902+0100_E20210223T162949947+0100___00441s__conf0.991.wav,20210223T155954,441
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01390s__conf0.579.wav,20210223T152953,1390
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01295s__conf0.888.wav,20210223T152953,1295
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01293s__conf0.950.wav,20210223T152953,1293
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01292s__conf0.998.wav,20210223T152953,1292
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01291s__conf0.995.wav,20210223T152953,1291
Cernic__S20210223T152953302+0100_E20210223T155950326+0100___01289s__conf0.951.wav,20210223T152953,1289
Cernic__S20210223T142954280+0100_E20210223T145951860+0100___00941s__conf0.902.wav,20210223T142954,941
Cernic__S20210223T125954247+0100_E20210223T132954007+0100___01683s__conf0.894.wav,20210223T125954,1683
Cernic__S20210223T122956958+0100_E20210223T125950965+0100___00155s__conf0.977.wav,20210223T122956,155
Cernic__S20210223T115955376+0100_E20210223T122956179+0100___01738s__conf0.990.wav,20210223T115955,1738
Cernic__S20210223T115955376+0100_E20210223T122956179+0100___01544s__conf0.522.wav,20210223T115955,1544
Cernic__S20210223T115955376+0100_E20210223T122956179+0100___01322s__conf0.677.wav,20210223T115955,1322
Cernic__S20210223T112954264+0100_E20210223T115950823+0100___01190s__conf0.551.wav,20210223T112954,1190
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00935s__conf0.988.wav,20210223T102956,935
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00934s__conf0.999.wav,20210223T102956,934
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00857s__conf0.936.wav,20210223T102956,857
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00843s__conf0.975.wav,20210223T102956,843
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00842s__conf0.998.wav,20210223T102956,842
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00816s__conf0.986.wav,20210223T102956,816
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00815s__conf0.988.wav,20210223T102956,815
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00792s__conf0.606.wav,20210223T102956,792
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00788s__conf0.999.wav,20210223T102956,788
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00787s__conf0.997.wav,20210223T102956,787
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00757s__conf0.919.wav,20210223T102956,757
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00756s__conf0.998.wav,20210223T102956,756
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00755s__conf1.000.wav,20210223T102956,755
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00746s__conf0.993.wav,20210223T102956,746
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00716s__conf0.999.wav,20210223T102956,716
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00702s__conf0.926.wav,20210223T102956,702
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00701s__conf0.964.wav,20210223T102956,701
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00698s__conf0.874.wav,20210223T102956,698
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00680s__conf0.877.wav,20210223T102956,680
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00679s__conf0.989.wav,20210223T102956,679
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00661s__conf0.862.wav,20210223T102956,661
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00653s__conf0.909.wav,20210223T102956,653
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00652s__conf0.982.wav,20210223T102956,652
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00648s__conf0.997.wav,20210223T102956,648
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00647s__conf1.000.wav,20210223T102956,647
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00646s__conf1.000.wav,20210223T102956,646
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00643s__conf0.998.wav,20210223T102956,643
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00637s__conf0.853.wav,20210223T102956,637
Cernic__S20210223T102956797+0100_E20210223T105952126+0100___00636s__conf0.906.wav,20210223T102956,636
Cernic__S20210223T075955447+0100_E20210223T082951448+0100___00484s__conf0.516.wav,20210223T075955,484
Cernic__S20210223T072954883+0100_E20210223T075953621+0100___01415s__conf0.754.wav,20210223T072954,1415
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00421s__conf0.960.wav,20210223T062957,421
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00420s__conf0.994.wav,20210223T062957,420
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00379s__conf1.000.wav,20210223T062957,379
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00347s__conf0.985.wav,20210223T062957,347
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00346s__conf0.987.wav,20210223T062957,346
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00329s__conf0.855.wav,20210223T062957,329
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00328s__conf0.733.wav,20210223T062957,328
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00307s__conf0.996.wav,20210223T062957,307
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00288s__conf1.000.wav,20210223T062957,288
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00287s__conf1.000.wav,20210223T062957,287
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00270s__conf0.980.wav,20210223T062957,270
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00269s__conf0.992.wav,20210223T062957,269
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00267s__conf1.000.wav,20210223T062957,267
Cernic__S20210223T062957782+0100_E20210223T065954526+0100___00266s__conf0.995.wav,20210223T062957,266
Cernic__S20210223T055956037+0100_E20210223T062955546+0100___01226s__conf0.893.wav,20210223T055956,1226
Cernic__S20210223T055956037+0100_E20210223T062955546+0100___01225s__conf0.996.wav,20210223T055956,1225
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00568s__conf0.746.wav,20210222T172957,568
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00512s__conf0.604.wav,20210222T172957,512
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00503s__conf0.928.wav,20210222T172957,503
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00502s__conf0.881.wav,20210222T172957,502
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00476s__conf0.694.wav,20210222T172957,476
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00368s__conf0.599.wav,20210222T172957,368
Cernic__S20210222T172957921+0100_E20210222T175952966+0100___00290s__conf0.825.wav,20210222T172957,290
Cernic__S20210222T165955611+0100_E20210222T172954142+0100___01197s__conf0.719.wav,20210222T165955,1197
Cernic__S20210222T165955611+0100_E20210222T172954142+0100___01111s__conf1.000.wav,20210222T165955,1111
Cernic__S20210222T165955611+0100_E20210222T172954142+0100___01110s__conf0.991.wav,20210222T165955,1110
Cernic__S20210222T165955611+0100_E20210222T172954142+0100___00184s__conf0.767.wav,20210222T165955,184
Cernic__S20210222T162957641+0100_E20210222T165953707+0100___01529s__conf0.900.wav,20210222T162957,1529
Cernic__S20210222T102958178+0100_E20210222T105956244+0100___00003s__conf0.959.wav,20210222T102958,3
Cernic__S20210222T092958469+0100_E20210222T095956021+0100___00197s__conf0.842.wav,20210222T092958,197
Cernic__S20210222T085958531+0100_E20210222T092953855+0100___01358s__conf0.546.wav,20210222T085958,1358
Cernic__S20210222T072958482+0100_E20210222T075956269+0100___00652s__conf0.616.wav,20210222T072958,652
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01722s__conf0.998.wav,20210222T053000,1722
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01721s__conf0.503.wav,20210222T053000,1721
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01692s__conf0.557.wav,20210222T053000,1692
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01687s__conf1.000.wav,20210222T053000,1687
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01686s__conf1.000.wav,20210222T053000,1686
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01676s__conf0.993.wav,20210222T053000,1676
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01675s__conf0.697.wav,20210222T053000,1675
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01674s__conf0.848.wav,20210222T053000,1674
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01661s__conf0.977.wav,20210222T053000,1661
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01660s__conf0.924.wav,20210222T053000,1660
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01652s__conf0.527.wav,20210222T053000,1652
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01651s__conf0.999.wav,20210222T053000,1651
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01650s__conf0.978.wav,20210222T053000,1650
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01649s__conf0.999.wav,20210222T053000,1649
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01640s__conf0.996.wav,20210222T053000,1640
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01639s__conf1.000.wav,20210222T053000,1639
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01638s__conf1.000.wav,20210222T053000,1638
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01637s__conf1.000.wav,20210222T053000,1637
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01636s__conf1.000.wav,20210222T053000,1636
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01635s__conf1.000.wav,20210222T053000,1635
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01634s__conf1.000.wav,20210222T053000,1634
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01633s__conf0.998.wav,20210222T053000,1633
Cernic__S20210222T053000387+0100_E20210222T055955852+0100___01632s__conf1.000.wav,20210222T053000,1632
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00094s__conf1.000.wav,20210222T005957,94
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00095s__conf1.000.wav,20210222T005957,95
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00096s__conf1.000.wav,20210222T005957,96
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00097s__conf1.000.wav,20210222T005957,97
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00098s__conf1.000.wav,20210222T005957,98
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00099s__conf1.000.wav,20210222T005957,99
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00100s__conf1.000.wav,20210222T005957,100
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00101s__conf0.994.wav,20210222T005957,101
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00102s__conf0.999.wav,20210222T005957,102
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00103s__conf0.999.wav,20210222T005957,103
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00104s__conf0.979.wav,20210222T005957,104
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00105s__conf0.998.wav,20210222T005957,105
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00109s__conf1.000.wav,20210222T005957,109
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00110s__conf1.000.wav,20210222T005957,110
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00127s__conf1.000.wav,20210222T005957,127
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00128s__conf1.000.wav,20210222T005957,128
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00129s__conf0.999.wav,20210222T005957,129
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00130s__conf1.000.wav,20210222T005957,130
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00155s__conf1.000.wav,20210222T005957,155
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00156s__conf0.998.wav,20210222T005957,156
Cernic__S20210222T005957779+0100_E20210222T012955646+0100___00157s__conf0.987.wav,20210222T005957,157
Cernic__S20210222T052957668+0100_E20210222T055957394+0100___01168s__conf0.693.wav,20210222T052957,1168
Cernic__S20210222T052957668+0100_E20210222T055957394+0100___01386s__conf0.879.wav,20210222T052957,1386
Cernic__S20210222T052957668+0100_E20210222T055957394+0100___01387s__conf0.967.wav,20210222T052957,1387
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00096s__conf1.000.wav,20210222T055959,96
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00097s__conf1.000.wav,20210222T055959,97
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00098s__conf1.000.wav,20210222T055959,98
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00099s__conf1.000.wav,20210222T055959,99
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00100s__conf1.000.wav,20210222T055959,100
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00101s__conf1.000.wav,20210222T055959,101
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00103s__conf1.000.wav,20210222T055959,103
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00104s__conf1.000.wav,20210222T055959,104
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00105s__conf0.971.wav,20210222T055959,105
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00106s__conf0.996.wav,20210222T055959,106
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00107s__conf0.999.wav,20210222T055959,107
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00108s__conf0.999.wav,20210222T055959,108
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00109s__conf1.000.wav,20210222T055959,109
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00121s__conf1.000.wav,20210222T055959,121
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00122s__conf1.000.wav,20210222T055959,122
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00123s__conf0.997.wav,20210222T055959,123
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00124s__conf1.000.wav,20210222T055959,124
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00125s__conf0.999.wav,20210222T055959,125
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00137s__conf0.998.wav,20210222T055959,137
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00138s__conf0.990.wav,20210222T055959,138
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00139s__conf1.000.wav,20210222T055959,139
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00156s__conf1.000.wav,20210222T055959,156
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00157s__conf1.000.wav,20210222T055959,157
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00158s__conf1.000.wav,20210222T055959,158
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00159s__conf1.000.wav,20210222T055959,159
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00180s__conf0.996.wav,20210222T055959,180
Cernic__S20210222T055959056+0100_E20210222T062958224+0100___00181s__conf0.998.wav,20210222T055959,181
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00659s__conf0.835.wav,20210222T072959,659
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00660s__conf1.000.wav,20210222T072959,660
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00661s__conf1.000.wav,20210222T072959,661
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00662s__conf0.990.wav,20210222T072959,662
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00663s__conf0.996.wav,20210222T072959,663
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00664s__conf1.000.wav,20210222T072959,664
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00665s__conf1.000.wav,20210222T072959,665
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00666s__conf1.000.wav,20210222T072959,666
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00667s__conf1.000.wav,20210222T072959,667
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00668s__conf1.000.wav,20210222T072959,668
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00669s__conf1.000.wav,20210222T072959,669
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00670s__conf1.000.wav,20210222T072959,670
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00671s__conf1.000.wav,20210222T072959,671
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00683s__conf0.983.wav,20210222T072959,683
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00684s__conf1.000.wav,20210222T072959,684
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00685s__conf1.000.wav,20210222T072959,685
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00686s__conf1.000.wav,20210222T072959,686
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00687s__conf1.000.wav,20210222T072959,687
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00695s__conf0.999.wav,20210222T072959,695
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00696s__conf1.000.wav,20210222T072959,696
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00697s__conf1.000.wav,20210222T072959,697
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00698s__conf1.000.wav,20210222T072959,698
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00699s__conf1.000.wav,20210222T072959,699
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00715s__conf0.999.wav,20210222T072959,715
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00716s__conf1.000.wav,20210222T072959,716
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00717s__conf1.000.wav,20210222T072959,717
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00718s__conf1.000.wav,20210222T072959,718
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00719s__conf0.980.wav,20210222T072959,719
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00733s__conf1.000.wav,20210222T072959,733
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00734s__conf1.000.wav,20210222T072959,734
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00735s__conf0.978.wav,20210222T072959,735
Cernic__S20210222T072959088+0100_E20210222T075954863+0100___00736s__conf0.935.wav,20210222T072959,736
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00034s__conf0.998.wav,20210222T082957,34
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00035s__conf1.000.wav,20210222T082957,35
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00037s__conf0.565.wav,20210222T082957,37
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00074s__conf0.992.wav,20210222T082957,74
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00075s__conf0.991.wav,20210222T082957,75
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00095s__conf0.787.wav,20210222T082957,95
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00198s__conf1.000.wav,20210222T082957,198
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00199s__conf1.000.wav,20210222T082957,199
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00200s__conf1.000.wav,20210222T082957,200
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00201s__conf1.000.wav,20210222T082957,201
